id,name,description,address,kommun,lan,lat,lng,website,phone,email,products,onSiteSales,tastingRoom,"gardsförsäljningLicense",isArchipelago,openingHours,season,source
kajens-caf,"Kajens Café","","Mälargatan 4D, 722 10 Västerås, Sverige","Västerås","Västmanland",59.6035612,16.5510364,https://kajenscafe.se/,"021-81 19 00","","[""bakat""]",0,0,0,0,"måndag: 10:00–21:00, tisdag: 10:00–21:00, onsdag: 10:00–21:00, torsdag: 10:00–21:00, fredag: 10:00–21:00, lördag: 10:00–21:00, söndag: 10:00–21:00","","google-places:gårdsbageri"
kalle-pa-spangen,"Kalle På Spången","","Kungsgatan 2, 722 11 Västerås, Sverige","Västerås","Västmanland",59.6099312,16.5416691,https://www.kallespangen.se/,"","","[""bakat""]",0,0,0,0,"måndag: 09:00–19:00, tisdag: 09:00–19:00, onsdag: 09:00–19:00, torsdag: 09:00–19:00, fredag: 09:00–19:00, lördag: 09:00–18:00, söndag: 09:00–16:00","","google-places:gårdsbageri"
konditori-bivur,"Konditori Bivur","","Viktoriagatan 7B, 731 32 Köping, Sverige","Köping","Västmanland",59.5150648,15.9886222,https://www.bageribivur.com/,"0221-711 43","","[""bakat""]",0,0,0,0,"måndag: 08:00–18:00, tisdag: 08:00–18:00, onsdag: 08:00–18:00, torsdag: 08:00–18:00, fredag: 08:00–18:00, lördag: 08:00–16:00, söndag: 09:00–16:00","","google-places:gårdsbageri"
kopparlundens-bageri,"Kopparlundens Bageri","","Kopparlundsvägen 7, 721 30 Västerås, Sverige","Västerås","Västmanland",59.6159252,16.5573316,http://www.kopparlundensbageri.se/,"021-41 47 09","","[""bakat""]",0,0,0,0,"måndag: 07:00–17:00, tisdag: 07:00–17:00, onsdag: 07:00–17:00, torsdag: 07:00–17:00, fredag: 07:00–17:00, lördag: 08:00–14:00, söndag: Stängt","","google-places:gårdsbageri"
kullans-lycka-ab,"Kullans Lycka AB","","Järnvägsgatan, Kinnegatan 2, 531 32 Lidköping, Sverige","Köping","Västmanland",58.5037468,13.1626622,http://www.kullanslycka.se/,"070-217 78 74","","[""kött""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–15:00, söndag: Stängt","","google-places:nötkött gård"
karrbo-prastgard,"Kärrbo Prästgård","","Kärrbo Prästgård 6, 725 97 Västerås, Sverige","Västerås","Västmanland",59.554688,16.7575646,http://www.karrboprastgard.se/,"070-345 71 32","","[""kött""]",0,0,0,0,"måndag: 06:00–21:00, tisdag: 06:00–21:00, onsdag: 06:00–21:00, torsdag: 06:00–21:00, fredag: 06:00–21:00, lördag: 06:00–21:00, söndag: 06:00–21:00","","google-places:lammgård"
kopings-must-cider-ab,"Köpings Must & Cider AB","","Norra Rasgärde 1, 731 92 Köping, Sverige","Köping","Västmanland",59.5358636,16.0536151,https://kopingsmusteri.se/,"073-982 88 37","","[""cider"",""grönsaker""]",0,0,0,0,"måndag: 09:00–20:00, tisdag: 09:00–20:00, onsdag: 09:00–20:00, torsdag: 09:00–20:00, fredag: 09:00–20:00, lördag: 11:00–20:00, söndag: 11:00–20:00","","google-places:ekologisk gård"
lavelunds-gardsbutik-2,"Lavelunds Gårdsbutik","","Fallenbjärsvägen 129, 271 73 Köpingebro, Sverige","Köping","Västmanland",55.4489704,13.9476676,http://www.lavelund.se/,"070-547 47 64","","[""annat""]",0,0,0,0,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–18:00, lördag: 09:00–18:00, söndag: 09:00–18:00","","google-places:gårdsägg"
lida-gard-2,"Lida Gård","","bäckåsen lida 64296, 642 96 Malmköping, Sverige","Köping","Västmanland",59.1940574,16.6266556,https://lidagardflen.se/,"","","[""annat""]",0,0,0,0,"","","google-places:ekogård"
lihnell-s-distillery-ab,"Lihnell´s Distillery AB","","Hjälmarsberg 311, 705 10 Örebro, Sverige","","Västmanland",59.2675913,15.2999067,http://lihnells.se/,"070-317 08 22","","[""sprit""]",0,1,0,0,"","",google-places:destilleri
lilla-alsbo-agg-ab,"Lilla Alsbo Ägg AB","","LILLA ALSBO 5, 775 96 Krylbo, Sverige","","Västmanland",60.0958437,16.2782357,http://alsboagg.se/,"0226-662 75","","[""annat""]",0,0,0,0,"måndag: 08:00–16:00, tisdag: 08:00–16:00, onsdag: 08:00–16:00, torsdag: 08:00–16:00, fredag: 08:00–16:00, lördag: Stängt, söndag: Stängt","","google-places:ägg gård"
lilla-vasby-gard,"Lilla Väsby gård","","LILLA VÄSBY, 716 92 Fjugesta, Sverige","","Västmanland",59.162493,14.9638527,http://www.lillavasby.se/,"073-994 40 12","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: 14:00–17:00, lördag: 11:00–14:00, söndag: Stängt","","google-places:nötkött gård"
ljungs-goa,"Ljungs Goa","","UKNÖ 101, 731 97 Köping, Sverige","Köping","Västmanland",59.4442192,16.0066061,http://www.ljungsgoa.se/,"070-694 97 03","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: 11:00–16:00, torsdag: 11:00–16:00, fredag: 11:00–16:00, lördag: 11:00–16:00, söndag: 11:00–16:00","","google-places:gårdsbageri"
lacko-kott-2,"Läckö Kött","","Backa 1, 521 98 Lidköping, Sverige","Köping","Västmanland",58.5748308,13.1188177,https://lackokott.se/,"070-686 30 00","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 13:00–18:00, fredag: 10:00–18:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:nötkött gård"
maria-therese,"Maria Therese","","Kungsgatan 2, 722 11 Västerås, Sverige","Västerås","Västmanland",59.6102218,16.542066,http://www.mariatherese.se/,"073-333 79 37","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: 10:30–18:00, onsdag: 10:30–17:00, torsdag: 10:30–17:00, fredag: 10:00–17:00, lördag: 09:30–15:00, söndag: 10:00–14:00","","google-places:gårdsbageri"
mocca-deli-vasteras,"Mocca deli Västerås","","Stora Gatan 2, 722 15 Västerås, Sverige","Västerås","Västmanland",59.6108289,16.5434669,http://www.moccadeli.se/,"070-065 77 36","","[""bakat""]",0,0,0,0,"måndag: 11:00–22:00, tisdag: 11:00–22:00, onsdag: 11:00–22:00, torsdag: 11:00–22:00, fredag: 11:00–23:00, lördag: 12:00–23:00, söndag: 12:00–20:00","","google-places:gårdsbageri"
munktorps-kvarn,"Munktorps kvarn","","MUNKTORPS-VALLBY 3, 731 92 Köping, Sverige","Köping","Västmanland",59.5584809,16.0976692,http://munktorpskvarn.se/,"070-665 20 34","","[""grönsaker""]",0,0,0,0,"måndag: 00:07–21:00, tisdag: 00:07–21:00, onsdag: 00:07–21:00, torsdag: 00:07–21:00, fredag: 00:07–21:00, lördag: 00:07–21:00, söndag: 00:07–21:00","","google-places:ekologisk gård"
malardalens-frukt-gront-i-vasteras-ab,"Mälardalens Frukt & Grönt i Västerås AB","","Signalistgatan 3, 721 31 Västerås, Sverige","Västerås","Västmanland",59.6068781,16.6335235,http://www.malardalensfrukt.se/,"021-17 77 77","","[""grönsaker""]",0,0,0,0,"måndag: 06:00–16:30, tisdag: 06:00–16:30, onsdag: 06:00–16:30, torsdag: 06:00–16:30, fredag: 06:00–16:30, lördag: 08:00–12:00, söndag: 08:00–12:00","",google-places:fruktodling
malby-tradgard,"Mälby trädgård","","FRÖSTHULTS-MÄLBY 3, 749 71 Fjärdhundra, Sverige","","Västmanland",59.7403031,16.9439019,https://malbytradgard.se/,"070-760 81 13","","[""kött"",""grönsaker""]",0,0,0,0,"måndag: 09:00–19:00, tisdag: 09:00–19:00, onsdag: 09:00–19:00, torsdag: 09:00–19:00, fredag: 09:00–19:00, lördag: 09:00–19:00, söndag: 09:00–19:00","","google-places:nötkött gård"
master-jacobs-konditori-notuddskajen,"Mäster Jacobs Konditori, Notuddskajen","","Notuddskajen 5, 723 58 Västerås, Sverige","Västerås","Västmanland",59.6057595,16.5695854,"https://mästerjacobs.se/","021-30 15 09","","[""bakat""]",0,0,0,0,"måndag: 09:00–18:00, tisdag: 09:00–18:00, onsdag: 09:00–18:00, torsdag: 09:00–18:00, fredag: 09:00–19:00, lördag: 09:00–19:00, söndag: 09:00–19:00","","google-places:gårdsbageri"
master-jacobs-konditori-ostermalarstrand,"Mäster Jacobs konditori- Östermälarstrand","","Öster Mälarstrands Allé 156, 723 48 Västerås, Sverige","Västerås","Västmanland",59.5997998,16.5789929,"https://mästerjacobs.se/","021-18 10 85","","[""bakat""]",0,0,0,0,"måndag: 09:00–20:00, tisdag: 09:00–20:00, onsdag: 09:00–20:00, torsdag: 09:00–20:00, fredag: 09:00–21:00, lördag: 09:00–21:00, söndag: 09:00–21:00","","google-places:gårdsbageri"
mossebergsgarden,"Mössebergsgården","","Scheelegatan 44, 521 30 Falköping, Sverige","Köping","Västmanland",58.181184,13.540669,http://www.mossebergsgarden.se/,"0515-109 86","","[""bakat""]",0,0,0,0,"måndag: 10:00–17:00, tisdag: 10:00–17:00, onsdag: 10:00–17:00, torsdag: 10:00–17:00, fredag: 10:00–17:00, lördag: 10:00–17:00, söndag: 10:00–17:00","","google-places:gårdsbageri"
nannberga-honung-ab,"Nannberga Honung AB","","Nanntorp 222, 732 91 Arboga, Sverige",Arboga,"Västmanland",59.3089852,15.7761034,http://nannbergahonung.se/,"076-200 80 23","","[""honung"",""grönsaker""]",0,0,0,0,"","",google-places:biodling
nibble-gardsgris,"Nibble Gårdsgris","","Tillberga Nibble 2, 725 95 Västerås, Sverige","Västerås","Västmanland",59.6878226,16.6877829,http://www.nibble.se/,"070-519 17 04","","[""kött""]",0,0,0,0,"","","google-places:nötkött gård"
oppeby-gard,"Oppeby Gård","","1, Råby, 611 94 Nyköping, Sverige","Köping","Västmanland",58.9222102,16.8814002,http://www.oppeby-gard.se/,"070-218 19 51","","[""annat""]",0,0,0,0,"","","google-places:ekogård"
pro-vasteras-finska,"PRO Västerås Finska","","Morkullegatan 14, 724 69 Västerås, Sverige","Västerås","Västmanland",59.6091803,16.5022898,http://www.pro.se/Vasteras-Finska,"070-171 53 56","","[""kött""]",0,0,0,0,"måndag: 10:00–13:00, tisdag: 10:00–13:00, onsdag: Stängt, torsdag: 14:00–16:15, fredag: Stängt, lördag: Stängt, söndag: Stängt","","google-places:viltuppfödare"
prastgardens-lilla-fikabod,"Prästgårdens Lilla Fikabod","","TORPA PRÄSTGÅRD 102, 736 92 Kungsör, Sverige","Kungsör","Västmanland",59.428546,16.1913779,http://www.lillafikaboden.se/,"","","[""bakat""]",0,0,0,0,"","","google-places:gårdsbageri"
rinkeby-kott-vilt-2,"Rinkeby Kött&Vilt","","Fågelbovägen 32, 611 36 Nyköping, Sverige","Köping","Västmanland",58.7534063,17.0320019,http://www.rinkebykottochvilt.se/,"0155-21 04 03","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–15:00, söndag: Stängt","","google-places:nötkött gård"
robertsons-charkuteri-adolfsbergsvagen,"Robertsons Charkuteri, Adolfsbergsvägen","","Adolfsbergsvägen 14, 702 27 Örebro, Sverige","","Västmanland",59.2543729,15.1709699,http://robertsonscharkuteri.se/,"019-24 40 90","","[""kött""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:charkuteri gård"
rya-gardsprodukter,"Rya Gårdsprodukter","","Rya 262, 711 91 Lindesberg, Sverige","","Västmanland",59.5591289,15.237485,http://ryagardsprodukter.se/,"072-715 44 08","","[""annat""]",0,0,0,0,"måndag: 09:00–19:00, tisdag: 09:00–19:00, onsdag: 09:00–19:00, torsdag: 09:00–19:00, fredag: 09:00–19:00, lördag: 09:00–19:00, söndag: 09:00–19:00","","google-places:ägg gård"
sala-angbageri,"Sala Ångbageri","","Väsbygatan 19B, 733 38 Sala, Sverige",Sala,"Västmanland",59.9246795,16.604862,https://m.facebook.com/Sala-%C3%85ngbageri-1432257213686913/,"0224-101 97","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: 08:30–16:00, onsdag: 08:30–16:00, torsdag: 08:30–16:00, fredag: 08:30–16:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:gårdsbageri"
sara-och-anders-jordgubbar-2,"Sara och Anders Jordgubbar","","SKATTEGÅRDEN, 521 91 Falköping, Sverige","Köping","Västmanland",58.1625351,13.7053659,http://www.saraochandersjordgubbar.se/,"070-683 06 01","","[""grönsaker""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: 10:00–14:00, söndag: Stängt","","google-places:bärodling"
schelins-bageri,"Schelins Bageri","","Norrbygatan 15, 733 31 Sala, Sverige",Sala,"Västmanland",59.9189162,16.6100889,https://m.facebook.com/schelinsbageri/?locale2=sv_SE,"0224-101 05","","[""bakat""]",0,0,0,0,"måndag: 07:00–16:00, tisdag: 07:00–16:00, onsdag: 07:00–16:00, torsdag: 07:00–16:00, fredag: 07:00–16:00, lördag: 09:00–14:00, söndag: Stängt","","google-places:gårdsbageri"
segerhults-gard-sag-ab,"Segerhults Gård & Såg AB","","SEGERHULT, 643 96 Julita, Sverige","","Västmanland",59.1666343,16.1248447,http://www.segerhult.com/,"0150-930 60","","[""annat""]",0,0,0,0,"måndag: 09:00–17:00, tisdag: 09:00–17:00, onsdag: 09:00–17:00, torsdag: Stängt, fredag: 09:00–17:00, lördag: Stängt, söndag: Stängt","","google-places:ägg gård"
sjomans-konditori-i-koping,"Sjömans Konditori i Köping","","Torggatan 14, 731 32 Köping, Sverige","Köping","Västmanland",59.5134511,15.9931896,https://www.sjomanskonditori.com/,"0221-151 78","","[""bakat""]",0,0,0,0,"måndag: 07:00–18:00, tisdag: 07:00–18:00, onsdag: 07:00–18:00, torsdag: 07:00–18:00, fredag: 07:00–18:00, lördag: 08:00–15:00, söndag: 10:00–15:00","","google-places:gårdsbageri"
skafferiet-vasteras,"Skafferiet Västerås","","Sturegatan 10, 722 13 Västerås, Sverige","Västerås","Västmanland",59.6105401,16.5477724,http://www.skafferietvasteras.se/,"073-716 42 65","","[""annat""]",0,0,0,0,"måndag: 11:00–18:00, tisdag: 11:00–18:00, onsdag: 11:00–18:00, torsdag: 11:00–18:00, fredag: 11:00–18:00, lördag: 11:00–16:00, söndag: Stängt","","google-places:ägg gård"
skeppshandelns-stenugnsbageri,"Skeppshandelns Stenugnsbageri","","Östra Långgatan 35, 731 30 Köping, Sverige","Köping","Västmanland",59.5088046,15.9997697,http://www.skeppshandeln.net/,"0221-46 07 95","","[""bakat""]",0,0,0,0,"måndag: Stängt, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–22:00, lördag: 09:00–22:00, söndag: Stängt","","google-places:gårdsbageri"
springsta-sateri-ab,"Springsta Säteri AB","","SPRINGSTA SÄTERI 2, 725 97 Västerås, Sverige","Västerås","Västmanland",59.5696574,16.7823877,http://www.springsta-sateri.se/,"021-253 08","","[""grönsaker""]",0,0,0,0,"måndag: 07:00–19:00, tisdag: 07:00–19:00, onsdag: 07:00–19:00, torsdag: 07:00–19:00, fredag: 07:00–19:00, lördag: 07:00–16:00, söndag: 07:00–19:00","","google-places:ekologisk gård"
springsta-sateri-aggbod,"Springsta Säteri Äggbod","","SPRINGSTA SÄTERI 3, 725 97 Västerås, Sverige","Västerås","Västmanland",59.5706129,16.7816058,http://www.springsta-sateri.se/aggbod/,"","","[""annat""]",0,0,0,0,"måndag: 07:00–19:00, tisdag: 07:00–19:00, onsdag: 07:00–19:00, torsdag: 07:00–19:00, fredag: 07:00–19:00, lördag: 07:00–16:00, söndag: 07:00–19:00","","google-places:gårdsägg"
stavtorps-honung-musteri,"Stavtorps Honung & Musteri","","Stavtorp, 642 96 Malmköping, Sverige","Köping","Västmanland",59.1244129,16.7739256,http://stavtorp.nu/,"070-731 80 82","","[""vin"",""kött"",""honung""]",0,0,0,0,"","","google-places:lammgård"
stenslunds-gard,"Stenslunds Gård","","Gränby 9, 734 93 Kolbäck, Sverige","","Västmanland",59.5674732,16.1944878,http://www.stenslundsgard.com/,"073-995 42 94","","[""annat""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:gårdsägg"
stobirk-spirits-and-distillery,"Stobirk Spirits and Distillery","","Åkers Krutbruk 1, 647 50 Åkers Styckebruk, Sverige","","Västmanland",59.2642507,17.1163668,https://www.stobirkdistillery.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=621920641385515055,"08-16 69 99","","[""sprit""]",0,1,0,0,"måndag: 08:00–17:00, tisdag: 08:00–17:00, onsdag: 09:00–17:00, torsdag: 08:00–17:00, fredag: 08:00–17:00, lördag: 09:00–17:00, söndag: 09:00–17:00","",google-places:destilleri
stora-ekeby-kott,"Stora Ekeby Kött","","Stora Ekeby 1, 725 92 Västerås, Sverige","Västerås","Västmanland",59.4931264,16.2957341,http://www.storaekeby.se/,"070-821 61 16","","[""kött""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:lammgård"
stora-ekeby-sateri-gardsbutiken-mangelboden,"Stora Ekeby Säteri Gårdsbutiken Mangelboden","","Stora Ekeby 1, 725 92 Västerås, Sverige","Västerås","Västmanland",59.4936607,16.2962963,http://www.storaekeby.se/,"070-368 30 51","","[""kött""]",0,0,0,0,"måndag: 10:00–18:00, tisdag: 10:00–18:00, onsdag: 10:00–18:00, torsdag: 10:00–18:00, fredag: 10:00–18:00, lördag: 10:00–18:00, söndag: 10:00–18:00","","google-places:fårfarm"
stora-hallsta,"Stora Hällsta","","Finntorpsvägen 29, 733 94 Sala, Sverige",Sala,"Västmanland",59.8977371,16.5646048,http://www.storahallsta.com/,"0224-151 66","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 13:00–17:00, fredag: 10:00–17:00, lördag: Stängt, söndag: Stängt","","google-places:nötkött gård"
stromsholms-honung,"Strömsholms honung","","MUNKTORPS-EKEBY 7, 731 91 Köping, Sverige","Köping","Västmanland",59.4963087,16.1972684,https://stromsholmshonung.se/,"070-586 39 01","","[""honung"",""grönsaker""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","",google-places:biodling
svenska-jagareforbundet-2,"Svenska Jägareförbundet","","Öster Malma, 611 91 Nyköping, Sverige","Köping","Västmanland",58.9532548,17.1564167,http://www.jagareforbundet.se/,"077-183 03 00","","[""kött""]",0,0,0,0,"","","google-places:viltuppfödare"
svenska-jagareforbundet-brunnby-gard,"Svenska Jägareförbundet, Brunnby Gård","","Brunnby Gård, 725 97 Västerås, Sverige","Västerås","Västmanland",59.6127943,16.6639179,https://jagareforbundet.se/,"010-584 72 81","","[""kött""]",0,0,0,0,"","","google-places:viltuppfödare"
svano-gard,"Svånö Gård","","725 92 Västerås, Sverige","Västerås","Västmanland",59.4941139,16.3400421,http://www.sommarslantbruk.se/,"","","[""annat""]",0,0,0,0,"","","google-places:ekogård"
systrarna-ericssons-hembageri,"Systrarna Ericssons Hembageri","","Vasagatan 25, 722 15 Västerås, Sverige","Västerås","Västmanland",59.6117582,16.5438362,http://www.systrarna.net/,"021-40 30 80","","[""bakat""]",0,0,0,0,"måndag: 10:00–19:00, tisdag: 10:00–19:00, onsdag: 10:00–19:00, torsdag: 10:00–19:00, fredag: 10:00–19:00, lördag: 10:00–17:00, söndag: 11:00–16:00","","google-places:gårdsbageri"
sorgarden-mala,"Sörgården Måla","","MÅLA 404, 732 92 Arboga, Sverige",Arboga,"Västmanland",59.2824874,15.8603351,http://www.sorgardenmala.se/,"070-549 85 87","","[""annat""]",0,0,0,0,"måndag: 09:00–12:00, tisdag: Stängt, onsdag: Stängt, torsdag: Stängt, fredag: Stängt, lördag: Stängt, söndag: Stängt","","google-places:ägg gård"
timmelsta-honung,"Timmelsta honung","","Timmelsta 2, 725 92 Västerås, Sverige","Västerås","Västmanland",59.5419031,16.3691162,https://www.timmelstahonung.se/,"073-048 92 39","","[""honung"",""grönsaker""]",0,0,0,0,"måndag: Öppet dygnet runt, tisdag: Öppet dygnet runt, onsdag: Öppet dygnet runt, torsdag: Öppet dygnet runt, fredag: Öppet dygnet runt, lördag: Öppet dygnet runt, söndag: Öppet dygnet runt","",google-places:biodling
tjurskallen-ab-gardsbutik-kott-och-chark,"Tjurskallen AB Gårdsbutik Kött och chark","","Tolvsbörd 137, 713 93 Nora, Sverige","","Västmanland",59.6263334,14.9280875,http://www.tjurskallen.se/,"0587-412 33","","[""kött""]",0,0,0,0,"","","google-places:nötkött gård"
travarbo-gardsbutik-vilt,"Travarbo Gårdsbutik & Vilt","","Tveta Travarbo 683, 732 96 Arboga, Sverige",Arboga,"Västmanland",59.4756739,15.7929405,http://travarbo.se/,"070-574 30 58","","[""kött""]",0,0,0,0,"måndag: Stängt, tisdag: Stängt, onsdag: Stängt, torsdag: 13:00–16:00, fredag: 10:00–16:00, lördag: 10:00–14:00, söndag: Stängt","","google-places:lammgård"
